segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
611491,-72.62137785772407,70.13891629858279,472.3528137207031,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611495,-72.6216403127607,70.13820435608997,469.03118896484375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611499,-72.6218994420858,70.1374922753303,469.327880859375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611503,-72.62215616949145,70.13678009228056,471.30316162109375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611507,-72.62240845666419,70.1360677231944,476.3458251953125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611511,-72.62266188082023,70.13535540155361,475.29638671875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611519,-72.62318188302218,70.13393131444286,484.3243103027344,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611523,-72.62343382946568,70.13321893051254,485.4845886230469,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611527,-72.623687944728,70.13250664027777,485.83935546875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611531,-72.62395187501632,70.13179476289666,487.67138671875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611535,-72.62421488712111,70.13108284678181,483.4062194824219,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611539,-72.62447176425687,70.13037067222797,479.782470703125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611551,-72.62524945364001,70.12823445157768,469.1726379394531,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611555,-72.6255021699362,70.12752210143806,468.9996032714844,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611559,-72.62576085083982,70.12681000573701,469.3802490234375,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611567,-72.62627526513661,70.12538568952766,468.8011779785156,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611571,-72.62653067846797,70.12467345455913,468.8233642578125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611600,-72.6283953300109,70.11951032024278,476.4661865234375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611604,-72.62865515240571,70.11879827396011,476.6524963378906,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611608,-72.62890495703823,70.11808580541226,478.5021057128906,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611612,-72.62915478998603,70.11737334122095,480.62310791015625,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611669,-72.6328273148367,70.10722547791576,474.4869079589844,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611673,-72.63308286194466,70.10651325823213,474.8112487792969,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611721,-72.63615543127565,70.09796689407015,472.2003173828125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611748,-72.63788783411667,70.09315975295456,499.339111328125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611839,-72.64375581087042,70.07695923892511,454.90240478515625,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611877,-72.64622679987947,70.07019510074058,443.4725646972656,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611953,-72.65113179116588,70.0566653531926,447.6324157714844,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611957,-72.65139591980027,70.0559535154484,442.6513977050781,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611961,-72.65165441058262,70.05524143980615,442.9203186035156,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611965,-72.65190763018761,70.05452914348368,448.5794982910156,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611969,-72.65216969079748,70.05381722064256,453.4598388671875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611973,-72.65243477579155,70.05310542509194,451.8802185058594,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611977,-72.65268750754753,70.05239310872011,451.93194580078125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611981,-72.65294242670393,70.05168088373433,446.5598449707031,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611985,-72.65320799344076,70.05096910991934,444.7349853515625,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611989,-72.65346646631559,70.05025703503085,453.1018371582031,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611993,-72.65371739214687,70.04954464424534,450.3985595703125,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
611997,-72.65397100865925,70.04883236789513,452.8177795410156,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612001,-72.65422975667083,70.04812030566059,455.84326171875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612005,-72.65448877184666,70.04740825605516,450.432861328125,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612009,-72.6547470911133,70.04669617772912,447.767333984375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612013,-72.65500827943062,70.04598422062465,449.8824157714844,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612017,-72.65527028577539,70.04527229741657,448.11029052734375,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612021,-72.6555285805119,70.04456021852752,449.4176025390625,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612025,-72.65578504301165,70.04384806400158,452.11773681640625,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612029,-72.65604059376975,70.04313587046187,458.3221435546875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612033,-72.65629699917501,70.0424237120974,461.6195373535156,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612037,-72.65655371990975,70.04171156764522,466.581787109375,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612053,-72.65758449111907,70.03886316017095,477.684326171875,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612057,-72.65784682287412,70.03815125510437,482.3692321777344,0,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
612069,-72.65862154193721,70.03601501973647,483.8494567871094,1,225,gt3r,ATL06_20200710022532_02250805_006_01.h5
