segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
608906,-74.78655318691607,70.59862057244158,548.763916015625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608907,-74.78661992509022,70.59844258474972,548.448486328125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608908,-74.78668667074223,70.59826459652145,548.024658203125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608909,-74.78675340344037,70.59808660985502,547.5790405273438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608918,-74.78736126630231,70.59648502524828,543.8431396484375,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608919,-74.78742957824095,70.59630710281412,543.1217041015625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608920,-74.7874978988563,70.59612918190601,542.7735595703125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608921,-74.78756612385978,70.5959512566562,542.4849243164062,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608922,-74.78763412872871,70.59577332285902,542.223876953125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608923,-74.78770194379041,70.59559538003336,541.9647827148438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608924,-74.78776949880287,70.5954174278616,541.6167602539062,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608925,-74.78783663226508,70.59523945611856,541.2438354492188,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608926,-74.78790339581136,70.59506146840712,541.0020141601562,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608927,-74.78796962026473,70.59488346139024,540.8035888671875,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608928,-74.78803554161016,70.59470543994281,540.616943359375,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608929,-74.7881014063385,70.59452741626944,540.4462280273438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608930,-74.78816728595243,70.59434939401903,540.3014526367188,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608931,-74.78823327856897,70.5941713757763,540.0292358398438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608932,-74.78829946383568,70.59399336402491,539.8502197265625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608933,-74.78836593177402,70.59381536732246,539.6588134765625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608934,-74.78843292199957,70.59363738944124,539.7164306640625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608935,-74.78850020306663,70.59345942476288,539.9483642578125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608936,-74.7885677642233,70.5932814712442,539.9732055664062,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608937,-74.78863547042891,70.59310352478354,539.8258666992188,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608938,-74.78870332036661,70.59292558468576,539.4902954101562,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608939,-74.78877115281217,70.59274764283089,539.4755249023438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608941,-74.78890672985524,70.59239175771813,538.3392944335938,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608942,-74.78897411144933,70.59221379772356,538.354248046875,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608943,-74.78904156367715,70.59203584119582,537.5806884765625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608944,-74.78910895156746,70.59185788101603,536.8230590820312,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608945,-74.78917628431664,70.59167991880169,536.0507202148438,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608946,-74.78924348737165,70.59150195258516,535.51953125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608947,-74.78931065132647,70.59132398341077,535.2171020507812,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608948,-74.78937784743476,70.59114601632459,534.8326416015625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608949,-74.78944502949041,70.59096804776334,534.3447265625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608950,-74.78951221680023,70.59079007874706,533.8756103515625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608951,-74.78957950026432,70.59061211380653,532.44482421875,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608952,-74.78964680980224,70.59043415155882,530.7014770507812,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608953,-74.78971397113483,70.59025618322033,529.291015625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608954,-74.7897810993449,70.59007821256456,527.9788208007812,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608955,-74.78984817287326,70.58990024078419,526.939697265625,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608956,-74.78991516289335,70.58972226345585,525.8035278320312,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
608957,-74.78998204824927,70.58954428260584,525.0372314453125,0,408,gt3r,ATL06_20200722020036_04080805_006_01.h5
