segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
610182,-73.31458652677658,70.37173045072365,512.5631713867188,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610186,-73.31484824485393,70.37101837889169,512.5737915039062,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610190,-73.31511772756353,70.37030663316384,512.5670166015625,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610194,-73.31538463149433,70.36959477926048,512.531982421875,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610198,-73.31564435859926,70.36888262496377,512.5281372070312,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610202,-73.31589893497888,70.36817025504911,512.5214233398438,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610206,-73.31616010806867,70.36745816199186,512.5308227539062,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610210,-73.31643149410597,70.36674649724354,512.5147094726562,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610214,-73.31670009679762,70.36603471663082,512.5283203125,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610218,-73.31696113145654,70.36532261881794,512.5158081054688,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610222,-73.3172200294649,70.36461043157807,512.5283813476562,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610226,-73.31748166182517,70.36389835914966,512.5164184570312,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610230,-73.317747764803,70.36318647461135,512.5130004882812,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610234,-73.31801327956407,70.36247456575695,512.5112915039062,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610238,-73.31827445189101,70.36176247506774,512.5164794921875,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610242,-73.31853557414858,70.36105038258954,512.4852905273438,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
610246,-73.31879839988619,70.36033836183047,512.4822998046875,0,286,gt3r,ATL06_20200414063728_02860705_006_02.h5
