segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
610944,-72.84477975476312,70.23753469543644,599.9414672851562,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610948,-72.84504188430277,70.23682270248062,596.7611083984375,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610952,-72.8453005851809,70.23611056520497,595.738525390625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610956,-72.84556232158516,70.23539855542923,595.6648559570312,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610960,-72.84582621424232,70.23468663684768,595.4351806640625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610964,-72.84608450846417,70.23397448403398,594.9155883789062,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610968,-72.84634138289468,70.23326227125587,594.534912109375,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610972,-72.84660590541311,70.23255038019748,593.2208251953125,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610976,-72.84687019961974,70.23183848006568,593.6640014648438,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610980,-72.84712846705403,70.23112632641171,593.2001342773438,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610984,-72.8473910535134,70.2304143552688,591.6661987304688,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610988,-72.84765813292165,70.2297025724121,591.2442626953125,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610992,-72.84791470399861,70.22899034884067,591.0183715820312,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
610996,-72.84816737364498,70.22827796192745,590.0211181640625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611000,-72.84843436877179,70.22756617652257,588.6655883789062,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611004,-72.84870299030696,70.2268544602126,586.4937744140625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611008,-72.84895616361024,70.22614209545702,586.6065673828125,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611012,-72.84921148873406,70.22542982056041,586.0629272460938,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611016,-72.84947788726164,70.22471801203467,584.9456176757812,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611020,-72.84973788082046,70.22400593410393,584.4047241210938,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611024,-72.84999048461418,70.22329354562646,584.1381225585938,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611028,-72.8502505630149,70.22258147236688,583.7509765625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611032,-72.85051655324627,70.22186964742976,582.7181396484375,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611036,-72.85077958213269,70.22115769848146,579.25341796875,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611040,-72.85103985447819,70.2204456335007,578.1622314453125,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
611044,-72.85130075223952,70.21973359608452,577.9937744140625,0,1170,gt3r,ATL06_20200611034931_11700705_006_01.h5
