segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
609689,-73.54077350841392,70.46059031787662,545.898681640625,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609693,-73.54104219622212,70.45987850060898,546.3175048828125,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609697,-73.54131358070991,70.45916679690869,550.9622192382812,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609701,-73.54157837534393,70.45845481760455,559.2689208984375,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609705,-73.54184047632263,70.4577427258369,567.4830322265625,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609709,-73.54211359901623,70.45703109620467,570.9822387695312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609713,-73.54239076818219,70.45631963594279,574.8192138671875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609717,-73.54265851988613,70.455607782206,581.3972778320312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609721,-73.54291852510038,70.4548956033698,586.6560668945312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609725,-73.54317710608399,70.45418336610915,594.6173706054688,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609729,-73.5434441640894,70.45347148346403,599.1279907226562,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609733,-73.543716990172,70.45275984271142,606.847412109375,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609737,-73.54398548275401,70.45204802094722,611.4373168945312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609741,-73.54424657992612,70.45133588972931,617.024169921875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609745,-73.54450574388622,70.45062367870625,624.5647583007812,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609749,-73.54477648948202,70.44991195208247,627.5228881835938,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609753,-73.54506185398554,70.44920083829021,631.0012817382812,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609757,-73.54533806055841,70.44848934095265,638.3038940429688,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609761,-73.54559724791949,70.4477771318115,641.7761840820312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609765,-73.54586010343786,70.44706507638767,635.3562622070312,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609769,-73.54612924494529,70.44635328367373,641.4595947265625,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609773,-73.54639845916917,70.44564149514974,651.4344482421875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609777,-73.54666797479382,70.44492971992392,659.2066650390625,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609781,-73.54693993698137,70.44421804710352,663.0424194335938,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609785,-73.54720999215614,70.44350629415446,666.3890991210938,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609789,-73.54747588711308,70.44279436825761,670.4379272460938,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609793,-73.54774030355259,70.44208238074533,674.7575073242188,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609797,-73.54800664228347,70.44137047308736,680.9102783203125,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609801,-73.54827753559313,70.44065875690625,690.3137817382812,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609805,-73.54854940832519,70.43994708230555,697.43310546875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609809,-73.54881575121023,70.43923517607377,703.697998046875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609813,-73.54907964048107,70.43852316790665,708.8529052734375,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609817,-73.54934619461807,70.43781127141992,714.2166748046875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
609821,-73.54962023879929,70.43709968868825,717.0330810546875,0,1231,gt3r,ATL06_20200615034112_12310705_006_01.h5
