segment_id, longitude, latitude, h_li, atl06_quality_summary, track_id, beam, file_name
387508,-72.78909598312396,69.6354369238204,438.4131164550781,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387512,-72.78933824160428,69.6361495196459,438.183837890625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387516,-72.7895923770195,69.6368616116381,439.42218017578125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387520,-72.7898566010047,69.63757327476333,439.0994567871094,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387524,-72.79011615756376,69.63828513673676,439.0131530761719,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387528,-72.79036999477184,69.63899724213223,440.0115661621094,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387532,-72.79062228308196,69.63970941352828,441.3080749511719,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387536,-72.79087537524815,69.64042155129276,443.0948181152344,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387540,-72.79113174511228,69.64113354943109,446.07342529296875,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387544,-72.79139430447628,69.64184528503284,450.199462890625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387548,-72.79165510767247,69.64255709524704,453.93719482421875,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387552,-72.79190313355363,69.64326944914403,456.64251708984375,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387556,-72.79215346992645,69.64398170496692,459.70318603515625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387560,-72.79242175265685,69.64469319891784,461.5371398925781,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387564,-72.79269115107438,69.6454046455202,463.11767578125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387568,-72.7929501233716,69.64611653508022,464.5340881347656,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387572,-72.79321073135121,69.64682835641912,463.38104248046875,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387576,-72.79347439608557,69.64754004724294,462.7143859863281,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387580,-72.79373033590716,69.64825206642763,462.7098083496094,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387584,-72.79398542489015,69.64896412273845,462.268310546875,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387588,-72.79425195099334,69.64967569287327,461.8876953125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387592,-72.79451981758726,69.65038720623252,462.0781555175781,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387596,-72.79477993202407,69.65109904953059,462.685791015625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387600,-72.79503987887156,69.65181090058142,464.26116943359375,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387604,-72.79530532267412,69.65252251818717,466.072509765625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387608,-72.79557571966896,69.65323392505992,467.3971862792969,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387612,-72.79584269300736,69.65394547856624,468.8715515136719,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387616,-72.79609732324147,69.65465755601906,469.6253662109375,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387620,-72.79635580249264,69.65536947044849,470.9239501953125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387624,-72.79663196364773,69.65608063398949,472.55450439453125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387628,-72.7969048152608,69.65679193872501,473.9947509765625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387632,-72.7971635703996,69.65750384252813,475.1116638183594,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387636,-72.79742522703296,69.65821562268472,477.1544189453125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387640,-72.79769218414921,69.65892717879085,478.3149719238281,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387644,-72.79795355992873,69.6596389721798,478.3368225097656,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387648,-72.79821498951361,69.66035076336217,477.91998291015625,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387652,-72.79848570633077,69.66106215973952,476.7331237792969,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387656,-72.79875394724101,69.66177366214646,474.93865966796875,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387660,-72.79901275635214,69.6624855659737,473.69219970703125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
387664,-72.79927548701076,69.66319730296807,472.5517578125,0,1223,gt3r,ATL06_20200614145618_12230703_006_01.h5
