Longitude,Latitude,Elevation,Time,Track,Campaign,Link
-72.705676,69.617226,485.207,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.707653,69.620277,478.291,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.709638,69.623329,467.413,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.711629,69.626381,460.031,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.713621,69.629433,455.961,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.715603,69.632469,455.755,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.717576,69.635506,451.77,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.719548,69.638527,456.531,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.721525,69.641541,459.393,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.72351,69.644554,459.88,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.725502,69.647568,463.942,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.727493,69.650581,468.072,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.72948,69.653595,471.374,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.731458,69.656616,472.892,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.733431,69.659653,468.969,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.735413,69.662689,465.949,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.737408,69.665741,466.589,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.739407,69.668793,469.285,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.741408,69.671852,470.462,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.743411,69.674911,470.141,"10/12/2008 20:50:09",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.745412,69.677971,464.83,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.747397,69.681023,467.992,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.74937,69.684059,468.098,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.751356,69.687088,469.258,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.753357,69.690102,467.128,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.755348,69.693115,466.933,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.757327,69.696136,504.585,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.759311,69.69915,545.06,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.761303,69.702164,571.848,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.763297,69.705177,595.66,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.765293,69.708206,621.048,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.76729,69.711235,635.681,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.769286,69.714272,654.992,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.771279,69.717316,679.456,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.77327,69.72036,697.012,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.775268,69.723412,706.984,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.777272,69.726471,716.789,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.779286,69.729523,725.504,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.781305,69.732567,734.198,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.783316,69.735603,742.899,"10/12/2008 20:50:10",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.785316,69.73864,748.835,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.7873,69.741676,756.158,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.789276,69.744698,765.123,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.791265,69.747711,771.914,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.79327,69.750725,777.961,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.795269,69.753731,785.085,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.797258,69.756737,790.809,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.799243,69.759758,796.57,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.801228,69.762779,803.366,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.803222,69.765816,810.536,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.805226,69.768852,816.768,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.807236,69.771904,821.98,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.80925,69.774963,827.993,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.811262,69.77803,835.037,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.81327,69.78109,840.301,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.81527,69.784142,846.803,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.817266,69.787186,850.447,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.819269,69.790222,855.707,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.82128,69.793243,860.628,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.823297,69.796265,866.316,"10/12/2008 20:50:11",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.825315,69.799271,869.12,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.827324,69.802277,873.926,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.829324,69.805298,877.727,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.831324,69.808311,882.242,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.833328,69.81134,884.923,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.835337,69.814362,889.09,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.837349,69.817398,891.821,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.839359,69.820442,896.511,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.841365,69.823486,899.961,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.843369,69.826538,902.608,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.845376,69.82959,904.509,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.847395,69.832642,906.75,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.849427,69.835686,907.738,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.851457,69.83873,908.976,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.85348,69.841766,909.724,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.855495,69.844795,909.483,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.857503,69.847824,910.018,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.859515,69.850845,909.918,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.861532,69.853867,910.132,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.863556,69.856873,911.379,"10/12/2008 20:50:12",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.865581,69.859886,912.814,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.867602,69.8629,911.555,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.869616,69.865921,912.236,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.871628,69.86895,913.433,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.873641,69.871994,913.452,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.875657,69.875038,911.976,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.877679,69.87809,912.901,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.879707,69.881142,915.795,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.881741,69.884201,912.585,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.883777,69.88726,915.38,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.885811,69.890305,916.073,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.887841,69.893349,917.394,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.889868,69.896385,918.166,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.891898,69.899414,921.488,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.893933,69.902435,924.45,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.895974,69.905449,926.018,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.898016,69.908463,928.776,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.900038,69.911476,931.141,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.902042,69.91449,931.881,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.904046,69.917503,935.067,"10/12/2008 20:50:13",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.906057,69.920532,934.608,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.908074,69.923569,934.811,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.910096,69.926605,937.201,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.91212,69.929649,938.598,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.914143,69.932709,939.788,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.916167,69.93576,942.145,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.918195,69.938812,944.687,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.920232,69.941856,947.153,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.922278,69.944901,949.015,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.924332,69.947937,947.293,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.926389,69.950966,945.783,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.928441,69.953995,948.899,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.930484,69.957008,947.231,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.932518,69.960014,950.194,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.934545,69.963013,951.304,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.936576,69.966026,950.903,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.93861,69.96904,952.416,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.94064,69.972061,954.159,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.942664,69.975098,950.882,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.944688,69.978134,952.484,"10/12/2008 20:50:14",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.946712,69.981186,950.956,"10/12/2008 20:50:15",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
-72.948746,69.984238,951.524,"10/12/2008 20:50:15",48,"Laser 3K","https://n5eil01u.ecs.nsidc.org/opendap/GLAS/GLAH06.034/2008.10.12/GLAH06_634_2125_002_0048_1_01_0001.H5.ascii"
